timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619213327653,27,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-12,text,true,,485,116,11,11,http://www.czecho.pl/,27,0,0
1619213327680,2366,Czecho.pl main page-1,200,OK,Czecho.pl users 1-12,text,true,,151573,116,11,11,https://www.czecho.pl/,1591,0,0
1619213325937,4248,Czecho.pl main page,200,OK,Czecho.pl users 1-2,text,true,,152062,232,10,10,https://www.czecho.pl/,22,0,0
1619213325937,22,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-2,text,true,,485,116,10,10,http://www.czecho.pl/,22,0,0
1619213325959,4226,Czecho.pl main page-1,200,OK,Czecho.pl users 1-2,text,true,,151577,116,10,10,https://www.czecho.pl/,3513,0,0
1619213328658,1542,Czecho.pl main page,200,OK,Czecho.pl users 1-7,text,true,,152066,232,10,10,https://www.czecho.pl/,43,0,0
1619213328658,43,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-7,text,true,,485,116,10,10,http://www.czecho.pl/,43,0,0
1619213328701,1499,Czecho.pl main page-1,200,OK,Czecho.pl users 1-7,text,true,,151581,116,10,10,https://www.czecho.pl/,879,0,0
1619213329005,1397,Czecho.pl main page,200,OK,Czecho.pl users 1-1,text,true,,152050,232,10,10,https://www.czecho.pl/,55,0,0
1619213329005,55,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-1,text,true,,485,116,10,10,http://www.czecho.pl/,55,0,0
1619213329060,1342,Czecho.pl main page-1,200,OK,Czecho.pl users 1-1,text,true,,151565,116,10,10,https://www.czecho.pl/,947,0,0
1619213329040,1431,Czecho.pl main page,200,OK,Czecho.pl users 1-13,text,true,,152058,232,9,9,https://www.czecho.pl/,49,0,0
1619213329040,49,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-13,text,true,,485,116,9,9,http://www.czecho.pl/,49,0,0
1619213329089,1382,Czecho.pl main page-1,200,OK,Czecho.pl users 1-13,text,true,,151573,116,9,9,https://www.czecho.pl/,775,0,0
1619213328463,2065,Czecho.pl main page,200,OK,Czecho.pl users 1-15,text,true,,152058,232,9,9,https://www.czecho.pl/,54,0,0
1619213328463,54,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-15,text,true,,485,116,9,9,http://www.czecho.pl/,54,0,0
1619213328517,2011,Czecho.pl main page-1,200,OK,Czecho.pl users 1-15,text,true,,151573,116,9,9,https://www.czecho.pl/,1107,0,0
1619213328856,1847,Czecho.pl main page,200,OK,Czecho.pl users 1-11,text,true,,152058,232,8,8,https://www.czecho.pl/,48,0,0
1619213328856,49,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-11,text,true,,485,116,8,8,http://www.czecho.pl/,48,0,0
1619213328905,1798,Czecho.pl main page-1,200,OK,Czecho.pl users 1-11,text,true,,151573,116,8,8,https://www.czecho.pl/,991,0,0
1619213329452,1251,Czecho.pl main page,200,OK,Czecho.pl users 1-10,text,true,,152058,232,8,8,https://www.czecho.pl/,84,0,0
1619213329452,85,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-10,text,true,,485,116,8,8,http://www.czecho.pl/,84,0,0
1619213329537,1166,Czecho.pl main page-1,200,OK,Czecho.pl users 1-10,text,true,,151573,116,8,8,https://www.czecho.pl/,762,0,0
1619213329664,1187,Czecho.pl main page,200,OK,Czecho.pl users 1-14,text,true,,152058,232,7,7,https://www.czecho.pl/,95,0,0
1619213329664,95,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-14,text,true,,485,116,7,7,http://www.czecho.pl/,95,0,0
1619213329759,1092,Czecho.pl main page-1,200,OK,Czecho.pl users 1-14,text,true,,151573,116,7,7,https://www.czecho.pl/,781,0,0
1619213329750,1124,Czecho.pl main page,200,OK,Czecho.pl users 1-9,text,true,,152050,232,6,6,https://www.czecho.pl/,87,0,0
1619213329750,87,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-9,text,true,,485,116,6,6,http://www.czecho.pl/,87,0,0
1619213329838,1036,Czecho.pl main page-1,200,OK,Czecho.pl users 1-9,text,true,,151565,116,6,6,https://www.czecho.pl/,817,0,0
1619213330705,1292,Czecho.pl main page,200,OK,Czecho.pl users 1-10,text,true,,152054,232,6,6,https://www.czecho.pl/,40,0,0
1619213330705,40,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-10,text,true,,485,116,6,6,http://www.czecho.pl/,40,0,0
1619213330745,1252,Czecho.pl main page-1,200,OK,Czecho.pl users 1-10,text,true,,151569,116,6,6,https://www.czecho.pl/,899,0,0
1619213329799,2206,Czecho.pl main page,200,OK,Czecho.pl users 1-6,text,true,,152046,232,6,6,https://www.czecho.pl/,85,0,0
1619213329799,85,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-6,text,true,,485,116,6,6,http://www.czecho.pl/,85,0,0
1619213329884,2121,Czecho.pl main page-1,200,OK,Czecho.pl users 1-6,text,true,,151561,116,6,6,https://www.czecho.pl/,1602,0,0
1619213330201,1909,Czecho.pl main page,200,OK,Czecho.pl users 1-7,text,true,,152058,232,6,6,https://www.czecho.pl/,62,0,0
1619213330201,62,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-7,text,true,,485,116,6,6,http://www.czecho.pl/,62,0,0
1619213330263,1847,Czecho.pl main page-1,200,OK,Czecho.pl users 1-7,text,true,,151573,116,6,6,https://www.czecho.pl/,1270,0,0
1619213330874,1260,Czecho.pl main page,200,OK,Czecho.pl users 1-9,text,true,,152046,232,5,5,https://www.czecho.pl/,23,0,0
1619213330874,24,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-9,text,true,,485,116,5,5,http://www.czecho.pl/,23,0,0
1619213330898,1236,Czecho.pl main page-1,200,OK,Czecho.pl users 1-9,text,true,,151561,116,5,5,https://www.czecho.pl/,930,0,0
1619213330186,1997,Czecho.pl main page,200,OK,Czecho.pl users 1-2,text,true,,152058,232,4,4,https://www.czecho.pl/,61,0,0
1619213330186,61,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-2,text,true,,485,116,4,4,http://www.czecho.pl/,61,0,0
1619213330247,1936,Czecho.pl main page-1,200,OK,Czecho.pl users 1-2,text,true,,151573,116,4,4,https://www.czecho.pl/,1302,0,0
1619213330471,2028,Czecho.pl main page,200,OK,Czecho.pl users 1-13,text,true,,152058,232,4,4,https://www.czecho.pl/,54,0,0
1619213330471,54,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-13,text,true,,485,116,4,4,http://www.czecho.pl/,54,0,0
1619213330525,1974,Czecho.pl main page-1,200,OK,Czecho.pl users 1-13,text,true,,151573,116,4,4,https://www.czecho.pl/,1063,0,0
1619213331998,819,Czecho.pl main page,200,OK,Czecho.pl users 1-10,text,true,,152058,232,4,4,https://www.czecho.pl/,56,0,0
1619213331998,56,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-10,text,true,,485,116,4,4,http://www.czecho.pl/,56,0,0
1619213332055,762,Czecho.pl main page-1,200,OK,Czecho.pl users 1-10,text,true,,151573,116,4,4,https://www.czecho.pl/,617,0,0
1619213332006,898,Czecho.pl main page,200,OK,Czecho.pl users 1-6,text,true,,152058,232,3,3,https://www.czecho.pl/,53,0,0
1619213332006,53,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-6,text,true,,485,116,3,3,http://www.czecho.pl/,53,0,0
1619213332059,845,Czecho.pl main page-1,200,OK,Czecho.pl users 1-6,text,true,,151573,116,3,3,https://www.czecho.pl/,606,0,0
1619213332184,1138,Czecho.pl main page,200,OK,Czecho.pl users 1-2,text,true,,152058,232,3,3,https://www.czecho.pl/,24,0,0
1619213332184,24,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-2,text,true,,485,116,3,3,http://www.czecho.pl/,24,0,0
1619213332208,1114,Czecho.pl main page-1,200,OK,Czecho.pl users 1-2,text,true,,151573,116,3,3,https://www.czecho.pl/,917,0,0
1619213332499,875,Czecho.pl main page,200,OK,Czecho.pl users 1-13,text,true,,152054,232,2,2,https://www.czecho.pl/,21,0,0
1619213332499,21,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-13,text,true,,485,116,2,2,http://www.czecho.pl/,21,0,0
1619213332520,854,Czecho.pl main page-1,200,OK,Czecho.pl users 1-13,text,true,,151569,116,2,2,https://www.czecho.pl/,611,0,0
1619213332905,1011,Czecho.pl main page,200,OK,Czecho.pl users 1-6,text,true,,152058,232,1,1,https://www.czecho.pl/,21,0,0
1619213332905,21,Czecho.pl main page-0,301,Moved Permanently,Czecho.pl users 1-6,text,true,,485,116,1,1,http://www.czecho.pl/,21,0,0
1619213332926,990,Czecho.pl main page-1,200,OK,Czecho.pl users 1-6,text,true,,151573,116,1,1,https://www.czecho.pl/,624,0,0
